@RELATION codesnippets

@ATTRIBUTE indentation	NUMERIC
@ATTRIBUTE comments	NUMERIC
@ATTRIBUTE nondic		NUMERIC
@ATTRIBUTE keywords	NUMERIC
@ATTRIBUTE separator	NUMERIC
@ATTRIBUTE operator	NUMERIC
@ATTRIBUTE numofwords	NUMERIC
@ATTRIBUTE stopwords	NUMERIC
@ATTRIBUTE class  {text, code}

@DATA
0,0,0.006493506,0.038961039,0,0.001066098,154,0.487012987, text
0,0,0,0,0,0,0,0, text
3.936170213,0,0.189655172,0.25862069,0.092406221,0.017383349,116,0.025862069, code
0,0,0.115646259,0.040816327,0.017201835,0.001146789,147,0.340136054, text
0,0,0,0,0,0,5,0.8, text
0,0,0.333333333,0,0,0,3,0, text
0.25,0,0.027027027,0.054054054,0,0,37,0.432432432, text
0,0,0,0,0.333333333,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0.012658228,0.063291139,0,0,79,0.518987342, text
0,0,0,0,0,0,0,0, text
2.966101695,0,0.317919075,0.260115607,0.09077381,0.022321429,173,0.011560694, code
0,0,0.1,0.2,0,0,20,0.4, text
0,0,0.875,0,0,0.053571429,8,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0.090909091,0.03030303,0.004545455,0.004545455,66,0.348484848, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0.1,0,0,0,10,0.4, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0,0,0.026845638,0.006711409,0,0,149,0.55704698, text
0,0,0,0,0,0,0,0, text
0,0,0.016666667,0.033333333,0,0,60,0.5, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,61,0.590163934, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,8,0.625, text
0,0,0,0,0,0,1,0, text
1,0,0,0,0,0,3,0.666666667, text
0.5,0,0,0,0,0.01754386,12,0.583333333, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0.333333333,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0.333333333,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0.333333333,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0.333333333,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0.333333333,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0.222222222,0,0,9,0.333333333, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0.019230769,0,11,0.545454545, text
0,0,0,1,0,0,1,0, text
0,0,0,0,0,0,5,0.6, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0.333333333,0,0,0,0,0,0,0, text
0,0,0,0,0,0,15,0.6, text
1,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0.2,0,0.022727273,0.090909091,0,0,44,0.5, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,22,0.545454545, text
0,0,0,0,1,0,0,0, text
0.5,0,0,0.083333333,0,0.014492754,12,0.583333333, text
0,0,0,0,0,0,0,0, text
0,0,0,0.333333333,0.225,0,6,0, code
0,0,0,0,0,0,24,0.541666667, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0.166666667,0,0,0,0.013888889,0,25,0.52, text
0,0,0,1,0,0,1,0, text
0.333333333,0,0,0,0,0.00625,28,0.607142857, text
0,0,0,0,0,0,0,0, text
0,0,0,0.555555556,0.14516129,0.048387097,9,0, code
0,0,0,0,0,0,7,0.571428571, text
0,0,0,0,0,0,1,0, text
0.333333333,0,0,0,0.011494253,0,17,0.588235294, text
0,0,0,0,0,0,1,0, text
1,0,0.25,0,0,0,4,0.5, text
0,0,0,0,0,0,1,0, text
0.333333333,0,0,0.0625,0,0,16,0.375, text
0,0,1,0,0,0,1,0, text
0.5,0,0,0.142857143,0,0,7,0.428571429, text
0,0,0,0,0,0,1,0, text
0.5,0,0,0.0625,0,0,16,0.375, text
0,0,0,0,0,0,0,0, text
0,0,0,0.125,0,0,8,0.75, text
0,0,0,1,0,0,1,0, text
0,0,0,0,0,0,1,0, text
0,0,0,1,0,0,1,0, text
0.2,0,0,0.02173913,0,0,46,0.586956522, text
0,0,0,1,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0,0,0,0,31,0.580645161, text
0,0,0,0,0,0,1,0, text
0.5,0,0,0,0,0,1,1, text
0,0,0,0,0,0,1,0, text
0.5,0,0,0,0,0,12,0.5, text
0,0,0,0,0,0,1,0, text
1,0,0,0,0,0,3,0.666666667, text
0,0,0,0,0.5,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0.5,0,1,0, text
0,0,0,0,0,0,1,1, text
0,0,0,0,0.5,0,1,0, text
0,0,0,0,0,0,9,0.666666667, text
0,0,0,0,0.5,0,1,0, text
0,0,0,0,0,0,8,0.625, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,18,0.555555556, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.014705882,12,0.666666667, text
0,0,0,0,0,0,0,0, text
0,0,0.142857143,0,0.217391304,0.072463768,7,0, code
0,0,0,0.057142857,0,0,35,0.514285714, text
0,0,0,0,0,0,0,0, text
0,0,0,0.055555556,0,0,18,0.444444444, text
0,0,0,1,0,0,1,0, text
0.333333333,0,0,0.043478261,0,0,23,0.565217391, text
0,0,0,0,0,0,0,0, text
0.333333333,0,0,0.357142857,0.15625,0.072916667,14,0, code
0,0,0,0.111111111,0,0.017857143,9,0.444444444, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0.05,0.05,0,0.008196721,20,0.4, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,1, text
0,0,0,0,0,0,1,0, text
0.5,0,0,0.086956522,0,0,23,0.652173913, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
1,0,0,0.048780488,0,0.004149378,41,0.463414634, text
0.666666667,0,0,0,0,0,0,0, text
0.333333333,0,0,0.3125,0.132075472,0.056603774,16,0, code
0.666666667,0,0,0,0,0,0,0, text
0,0,0,0.083333333,0.033333333,0.05,12,0.416666667, text
0.666666667,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0.052631579,0.052631579,0,0,38,0.447368421, text
0,0,0,0,0,0,0,0, text
0,0,0,0.076923077,0,0.015625,13,0.538461538, text
0,0,0,0,0,0,0,0, text
0,0,0,0.583333333,0.176470588,0.035294118,12,0, code
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.007246377,24,0.5, text
0,0,0,0,0,0,0,0, text
0,0,0.636363636,0.181818182,0.117647059,0.023529412,11,0, code
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,24,0.458333333, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0.023255814,0.093023256,0,0,43,0.465116279, text
0,0,0.333333333,0,0,0,3,0, text
0.5,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0.5,0,0,0,0,0,1,1, text
0,0,0.333333333,0,0,0,3,0, text
1,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0,0.055555556,0,0,36,0.416666667, text
0,0,0,0,0,0,0,0, text
0,0,0,0.166666667,0,0,12,0.5, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,4,0.5, text
0,0,1,0,0,0,1,0, text
0.333333333,0,0,0,0.012820513,0,14,0.571428571, text
0,0,1,0,0,0,1,0, text
0.333333333,0,0,0.045454545,0,0,22,0.454545455, text
0,0,0,0,0,0,0,0, text
3.2,5,0.139534884,0.220930233,0.0781893,0.028806584,86,0.127906977, code
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,3,0.666666667, text
0,0,0,1,0,0,1,0, text
0.333333333,0,0,0.090909091,0,0,33,0.454545455, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,3,0.333333333, text
0,0,0,0,0,0,0,0, text
0.333333333,0,0,0.025,0,0.004761905,40,0.55, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0.046511628,0,0.004444444,43,0.697674419, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,1,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0.043478261,0.076628352,0,46,0.52173913, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.01369863,15,0.666666667, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0.571428571,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,7,0.285714286, text
0,0,0,0,0,0,29,0.551724138, text
0,0,0,1,0,0,1,0, text
0.5,0,0,0,0,0,5,0.6, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.007042254,26,0.615384615, text
0,0,0,0,0,0,0,0, text
3.125,0,0.066666667,0.366666667,0.140151515,0.034090909,30,0, code
0,0,0,0.016949153,0,0,59,0.559322034, text
0,0,0,0,0,0,0,0, text
4.476190476,0,0.108108108,0.351351351,0.131868132,0.027472527,37,0, code
0,0,0.027027027,0,0,0,37,0.351351351, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0.090909091,0.090909091,0,0,11,0.454545455, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0,0.035714286,0,0,56,0.5, text
0,0,0,0,0,0,0,0, text
0,0,0.035714286,0.071428571,0,0.005405405,28,0.464285714, text
0,0,0,0,0,0,0,0, text
3.777777778,0,0.184210526,0.342105263,0.147492625,0.038348083,38,0, code
0,0,0,0,0,0,4,0.5, text
0,0,0,1,0,0,1,0, text
0.5,0,0,0,0,0,7,0.428571429, text
0,0,0,0,0,0,0,0, text
0,0,0,0.058823529,0,0,17,0.352941176, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0.04,0,0,25,0.32, text
0,0,0,0,0,0,2,0, text
0,0,0,0.071428571,0,0,28,0.571428571, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0.032258065,0,0,31,0.483870968, text
0,0,0,0,0,0,0,0, text
0,0,0,0.0625,0.010416667,0,32,0.4375, text
0,0,0,1,0,0,1,0, text
0.333333333,0,0,0,0,0.006060606,30,0.566666667, text
0,0,0,0,0,0,0,0, text
4.333333333,0,0.065217391,0.217391304,0.114427861,0.032338308,46,0, code
0,0,0,0,0,0,0,0, text
0,0,0,0.037037037,0,0,27,0.518518519, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,32,0.40625, text
0,0,0,0,0,0,1,1, text
1,0,0,0,0,0,1,1, text
0,0,0,0,0,0,1,0, text
0,0,0,0.111111111,0,0.016393443,9,0.444444444, text
0,0,0,0,0,0,0,0, text
2.238095238,1,0.15,0.15,0.077922078,0.038961039,40,0.225, code
0,0,0,0.2,0,0.025641026,5,0.2, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.133333333,4,0.5, text
0,0,0,0,0,0.009090909,21,0.714285714, text
0,0,0,0,0,0,1,0, text
1,0,0,0,0,0,1,1, text
0,0,0,0,0,0,1,1, text
0,0,0,0.1,0,0,10,0.5, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,6,0.5, text
0,0,0,0,0,0,1,1, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
2.304347826,1,0.136363636,0.159090909,0.076696165,0.038348083,44,0.204545455, code
0,0,0,0.142857143,0,0.02173913,7,0.285714286, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.133333333,4,0.5, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0,0,0,0,19,0.578947368, text
0,0,0,0,0,0,1,1, text
0.333333333,0,0,0,0,0,16,0.5625, text
0,0,0,0,0,0,2,0, text
0.125,0,0,0.022988506,0.004366812,0.002183406,87,0.643678161, text
0,0,0,0,0,0,0,0, text
3.282608696,4,0.094827586,0.181034483,0.106203996,0.038906414,116,0.051724138, code
0,0,0,0.115384615,0,0,26,0.461538462, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0,0.4,0,0.029411765,5,0.2, text
2.545454545,2,0.111111111,0.185185185,0.072727273,0,27,0.148148148, code
0,0,0,0.043478261,0,0.006711409,23,0.434782609, text
0,0,0,0,0,0,0,0, text
1,0,0.142857143,0,0.018181818,0.018181818,14,0.142857143, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,17,0.647058824, text
0,0,1,0,0.285714286,0,1,0, text
0,0,0.076923077,0.076923077,0,0,13,0.461538462, text
0,0,0,0,0,0,0,0, text
0,0,0.018181818,0.090909091,0,0,110,0.490909091, text
0,0,0,0,0,0,0,0, text
0,0,0,0.034482759,0,0,87,0.482758621, text
0,0,0,0,0,0,0,0, text
0,0,0,0.112903226,0,0,62,0.532258065, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.011904762,14,0.428571429, text
0,0,0,0,0,0,0,0, text
3.733333333,2,0.142857143,0.2,0.066869301,0.003039514,35,0.2, code
0,0,0.01754386,0.070175439,0.005390836,0,57,0.438596491, text
0,0,0,0,0,0,0,0, text
0,0,0.021052632,0.073684211,0,0.001912046,95,0.578947368, text
0,0,0,0.333333333,0.125,0,3,0, text
0.5,0,0,0,0,0,6,0.333333333, text
0,0,0,0,0,0,0,0, text
0,0,0,0.075,0,0,40,0.55, text
0,0,0,0,0,0,0,0, text
0,0,0,0.068965517,0,0,29,0.620689655, text
0,0,0,0,0,0,0,0, text
0,0,0.2,0,0.088235294,0.058823529,5,0, code
0,0,0,0,0,0,0,0, code
0.2,0,0,0.040816327,0.006622517,0,49,0.510204082, text
0,0,0,0,0,0,0,0, text
0,0,0,0.01754386,0,0,57,0.561403509, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0.05,5,0.2, text
0,0,0,0.08,0,0,25,0.52, text
0,0,0,0,0.25,0.25,1,0, text
1,0,0,0,0,0,1,1, text
0,0,0,0,0.25,0.25,1,0, text
0,0,0,0.025974026,0,0,77,0.519480519, text
0,0,0,0,0,0,1,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0.024390244,0,0,41,0.487804878, text
0,0,0.333333333,0,0.1,0,3,0, text
0.5,0,0,0,0,0,11,0.636363636, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,5,0.4, text
0,0,0,0,0,0,0,0, text
0,0,0,0.047619048,0,0,21,0.523809524, text
0,0,0,0,0,0,0,0, text
4.260869565,0,0.134615385,0.230769231,0.072727273,0.01010101,52,0.192307692, code
0,0,0,0,0,0,0,0, code
0,0,0,0,0,0,21,0.428571429, code
0,0,0,0.333333333,0.058823529,0.058823529,3,0, code
0.5,0,0,0.1,0,0,10,0.5, text
0,0,0.2,0,0.083333333,0.083333333,5,0, code
0.5,0,0,0,0,0,4,0.5, text
0,0,0,0,0,0,0,0, text
0,0,0,0.022727273,0.00862069,0,44,0.613636364, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,17,0.588235294, text
0,0,0,0,0.125,0,3,0.333333333, text
0.25,0,0,0.125,0,0,32,0.4375, text
0,0,0,0,0,0,0,0, text
0,0,0,0.066666667,0,0,45,0.533333333, text
0,0,0,0,0,0,0,0, text
0,0,0,0.046153846,0,0.002531646,65,0.492307692, text
0,0,0,0,0.125,0,3,0.333333333, text
0.25,0,0,0,0,0,27,0.481481481, text
0,0,0,0,0.125,0,3,0.333333333, text
0.5,0,0,0,0,0,16,0.4375, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,2,0, text
0,0,0,0,0,0,0,0, text
0,0,0,0.027777778,0,0,36,0.527777778, text
0.333333333,0,0,0,0,0,6,0.666666667, text
0,0,1,0,0.125,0,1,0, text
0.5,0,0,0,0,0.015625,12,0.666666667, text
0,0,0,0,0,0,0,0, text
4.2,1,0.233333333,0.266666667,0.074534161,0.00931677,30,0.133333333, code
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,3,0, text
0,0,0,0,0,0,0,0, text
0,0,0.027027027,0.108108108,0,0,37,0.486486486, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,4,0.25, text
0,0,0,0,0,0,0,0, text
0,0,0,0.08,0,0.003521127,50,0.48, text
0,0,0,0,0,0,0,0, text
3.025641026,9,0.264150943,0.141509434,0.047219307,0.018887723,106,0.141509434, code
0,0,0,0,0,0.008547009,19,0.578947368, text
0,0,0,0,0,0,0,0, text
0,0,0,0,0,0,0,0, text
1,0,0,0,0,0,2,0.5, text
0,0,1,0,0,0,1,0, text
1,0,0,0,0,0,4,0.25, text
0.333333333,0,0,0,0,0,0,0, text
0,0,0.5,0.166666667,0.05,0.016666667,6,0, code
0.666666667,0,0.125,0.0625,0,0,16,0.5625, text
